y,x
66,571
398,1613
463,225
255,1121
1065,715
743,1202
177,309
220,893
1008,1190
601,706
130,831
926,389
241,262
134,1787
619,1412
462,1423
292,297
71,56
282,78
14,1625
815,1686
730,441
328,1241
1001,1726
522,1440
1008,277
217,199
48,1893
225,1246
707,1163
630,59
467,42
659,450
1035,1269
761,1200
409,1465
1014,1171
500,1316
684,1297
829,758
56,1781
101,1599
89,1870
76,1228
449,1537
748,1494
710,480
319,1750
149,1099
789,1053
268,1462
666,1578
6,1640
154,1347
1031,886
970,81
1016,80
504,510
877,1687
953,451
983,1466
707,1111
893,1607
704,731
288,1389
571,706
880,367
270,515
29,1765
524,440
584,1752
805,1524
337,1675
874,75
655,1301
864,1625
243,545
480,749
547,312
575,1362
779,7
410,1816
1042,665
50,1037
164,692
942,1490
347,1027
618,199
803,1598
348,1510
354,1416
292,928
1049,1333
842,78
917,1111
797,1080
308,1327
695,1918
1071,1413
988,1508
1011,60
724,742
929,558
0,1245
838,1813
257,729
912,1424
352,1162
584,1783
1012,810
332,1342
252,256
723,1484
853,195
715,941
1043,1060
853,1131
39,968
849,1453
704,638
1071,485
1003,30
782,1176
187,667
216,1836
932,586
364,448
793,1008
852,998
671,513
156,1796
865,437
782,1625
96,1175
849,1081
233,812
912,298
1070,1074
157,1411
799,256
121,253
877,1211
1038,410
1063,68
300,1736
682,429
620,1595
455,1403
298,1848
623,1185
668,1085
675,1181
217,1381
214,1586
725,1770
700,1626
568,365
429,1254
494,1870
448,1476
773,1169
160,1182
673,907
1008,1000
1038,171
462,528
206,1257
756,504
511,785
557,1817
999,1551
703,305
323,1475
163,1077
215,337
597,1293
32,522
712,767
360,616
984,778
746,1122
861,1210
764,1414
103,1361
129,173
570,1843
479,383
774,417
932,1728
406,212
972,968
858,1127
911,1146
771,1074
16,553
171,850
790,265
765,915
274,1192
698,1735
346,1142
221,346
527,1518
145,388
869,1244
828,1146
881,1170
20,113
252,1475
339,1223
176,40
846,984
66,1184
627,1327
543,261
172,1271
1007,1814
305,706
1068,820
939,933
77,1352
614,941
712,1370
77,865
858,1264
394,406
348,841
959,839
424,1630
928,1400
1066,1896
329,452
321,750
70,102
746,782
328,31
823,1677
813,582
473,607
1058,460
972,222
828,1323
406,843
646,1128
276,125
658,790
630,861
1049,1456
894,878
205,1313
402,1587
269,822
96,1091
703,798
162,1607
420,64
688,125
1008,1653
344,1853
327,190
605,1277
835,1398
113,1099
354,1100
314,1469
929,1690
286,1433
830,1287
471,1541
321,942
523,1339
969,760
653,1654
674,1856
21,587
775,1289
976,1489
605,1521
668,1898
869,37
598,331
528,1169
553,1821
167,76
206,579
619,960
66,1859
632,296
894,313
64,595
1079,279
769,22
633,1516
904,1031
800,1067
677,554
598,1760
274,1011
899,854
936,1393
874,1352
362,460
516,1238
719,1756
593,476
1013,1362
907,1879
654,56
811,546
220,1566
539,673
927,69
174,1811
95,1296
745,1288
4,128
430,1398
555,1215
322,1667
958,524
684,1554
148,760
39,221
577,1741
900,1325
37,175
822,1716
133,1340
569,874
652,1232
184,1824
791,945
720,528
965,441
583,427
474,1474
623,417
903,1105
263,208
742,1642
6,1776
103,1733
161,153
522,1344
998,562
381,1455
948,687
560,1205
246,580
532,40
807,1715
390,864
339,64
318,595
347,943
440,264
49,638
563,851
817,1393
1032,5
541,1501
476,447
510,1905
811,1583
993,1429
834,233
530,67
1031,564
663,1711
255,468
955,510
537,642
26,1058
660,1681
572,1636
1019,1755
283,247
11,812
110,1163
875,434
31,1149
37,1243
1011,1639
844,1779
490,575
95,1693
323,625
525,1339
629,1183
653,138
91,1050
207,518
989,426
249,244
414,591
79,1757
648,1179
284,1788
245,818
718,1831
26,338
635,1544
314,1520
722,702
616,1158
451,1067
267,793
1003,1192
399,1590
278,57
224,911
186,1401
854,612
599,802
708,1693
881,615
389,1679
182,1752
175,1283
571,932
35,1082
753,1091
193,1213
16,1489
806,1487
724,13
214,219
380,1512
11,1470
219,131
518,1833
264,408
706,1078
162,1025
123,1373
399,880
637,1231
943,1632
1024,82
83,1912
774,1910
253,1481
364,1635
508,850
769,1284
620,525
359,778
382,1915
1069,1703
542,1698
359,1380
610,1510
134,217
62,693
560,130
48,284
1037,1814
1001,530
43,1411
605,1337
859,1485
524,54
205,696
545,405
870,613
1002,1426
553,1533
1031,89
405,1125
394,995
974,703
79,1796
468,836
583,1091
675,1150
505,1896
1033,1214
690,1224
110,1554
134,1411
128,1840
8,130
714,1643
928,1644
64,819
1004,323
114,1599
165,801
452,1680
411,1289
58,1291
1007,1090
996,747
1053,35
724,1051
916,1873
923,380
709,1132
661,566
234,1515
270,1336
601,1201
31,581
821,1864
759,1371
924,1400
413,542
931,404
265,1697
1004,131
1077,592
46,1782
536,1404
770,232
676,1139
660,584
706,1426
246,734
635,1328
17,1128
698,1682
264,564
241,1625
458,541
210,1318
734,9
234,539
701,66
404,733
212,144
368,1398
644,294
144,239
314,815
78,1554
1014,809
679,202
899,462
960,1639
700,1798
470,1168
399,763
700,552
798,72
404,829
31,1407
707,1034
864,1142
359,3
539,1830
985,754
830,1449
984,1909
925,1526
18,375
894,1052
298,1754
831,1689
150,297
262,1683
235,495
241,1596
878,1832
968,510
850,1840
730,1655
233,860
39,1680
610,399
474,1301
1067,1243
315,399
846,1101
721,1166
393,1308
81,720
68,1570
580,1624
52,1221
561,1409
631,1221
1018,611
137,555
554,5
634,1345
459,1231
876,616
462,1475
25,1286
1015,538
198,1357
606,1635
122,1226
166,676
352,1671
282,1720
896,585
323,1864
323,241
741,1724
379,738
749,1545
1040,1722
341,1365
237,677
556,480
79,1836
648,1190
52,1705
1010,7
918,1873
989,1866
411,346
1024,612
835,1510
1072,1330
216,1386
1058,420
932,584
819,618
55,1061
538,240
237,1298
892,746
287,1626
914,1705
844,1195
882,279
681,1566
815,1579
839,1364
1071,589
340,691
483,1673
157,1739
953,1031
289,1518
773,1374
651,474
560,1223
906,89
587,1317
647,1700
1049,618
1017,1304
427,1786
546,31
500,1233
999,338
381,1476
172,1887
755,1197
538,1375
839,1006
545,409
1072,464
1027,944
289,1820
96,1872
272,1097
669,1162
1022,1358
509,529
466,1627
0,1158
123,891
700,1383
674,1499
495,815
372,1888
892,1680
137,582
563,326
105,804
483,581
777,1625
422,1770
1075,1339
172,304
753,859
132,505
186,1653
1042,714
596,1744
421,1895
657,1651
1057,1214
795,1393
845,1223
616,1675
362,1298
614,1641
232,1339
594,1899
724,1527
1074,6
60,193
841,1529
260,1664
651,735
225,1249
526,1621
398,1126
1029,1914
382,1832
779,1765
570,1297
423,768
780,1803
1058,985
918,1884
342,31
732,1353
391,495
488,746
408,314
958,476
817,1576
766,1760
348,1142
693,412
767,1588
868,1479
606,1614
303,1679
483,1267
551,1913
286,830
34,830
770,819
406,609
678,1223
869,346
833,1018
374,1474
673,1084
253,1807
566,874
684,624
617,323
242,1641
791,1592
924,1138
524,5
2,1617
758,667
100,10
825,1472
315,1821
824,487
1066,233
268,1846
458,188
990,532
760,1238
336,1140
644,556
832,1691
372,1519
546,672
850,1816
715,1601
568,766
431,1286
439,1792
938,738
664,943
726,1381
276,177
130,1288
334,648
686,1561
373,530
366,352
309,363
373,1730
1003,1114
183,644
458,4
998,1502
956,367
436,1305
1029,1737
899,1463
860,1824
254,1897
484,1811
405,1291
254,504
534,1822
797,1530
116,221
1078,530
1064,221
353,868
236,761
453,1270
402,549
369,1831
394,736
753,754
146,310
2,1334
419,333
604,1010
181,828
1077,637
1017,1671
843,1110
220,461
346,424
271,1880
168,1041
200,1410
99,1566
284,1291
703,1259
232,963
915,515
128,576
291,564
713,1613
943,75
632,1539
11,1822
910,1589
344,1524
661,1642
3,400
789,1383
496,826
138,1581
796,530
424,1751
1020,356
831,573
30,1672
897,511
770,1339
450,1892
948,760
562,1473
187,958
682,1601
147,688
971,1556
870,413
986,1441
994,625
860,1045
252,240
953,906
193,684
752,1251
773,1134
157,1688
433,1318
563,1406
106,1138
443,1869
459,1887
709,1330
13,1043
440,1748
1079,1883
647,1514
728,1470
98,1576
928,769
703,1212
449,1465
204,346
916,1626
178,1576
897,211
594,1655
325,1504
657,823
1057,333
370,952
695,1461
3,1088
1062,959
502,1910
166,1528
981,944
795,1492
914,1369
138,1688
565,1861
562,1109
881,143
1004,1767
723,1085
216,1676
505,709
405,202
668,611
115,1058
1002,1470
481,1711
27,259
268,521
896,1449
980,1369
407,602
216,1911
863,1736
177,460
968,1445
755,674
820,1794
856,881
577,781
511,223
209,194
77,1738
584,1330
1052,378
704,1308
1059,1606
530,110
1030,764
233,1917
584,48
626,1839
145,164
119,686
380,1606
324,1314
201,662
679,846
163,1866
676,1169
34,924
271,260
657,1153
749,880
600,935
800,1272
9,560
293,1524
292,139
635,238
900,1460
544,1196
766,185
530,1072
558,562
905,1667
524,1385
810,1609
210,390
1051,1724
953,303
1069,183
323,1626
88,1345
201,147
279,1322
439,519
583,1656
237,1668
1067,1699
192,1079
904,749
371,1078
775,338
875,1064
555,793
244,1282
896,32
576,1684
1059,760
514,494
524,1006
54,1506
458,1398
702,1777
642,1457
330,456
117,1173
115,509
628,1915
91,194
299,1810
675,437
1057,782
242,1150
895,17
388,1361
1051,1912
24,1280
525,1289
854,1668
420,1702
401,1471
331,1283
583,333
153,714
258,670
860,415
165,1204
63,349
655,1171
907,1708
429,251
688,1589
35,727
95,816
706,512
213,1201
360,1654
956,1556
93,1394
115,1366
937,644
460,1141
607,1056
378,1345
1055,764
301,1729
554,1447
496,130
870,1509
443,372
256,1640
36,1500
1061,984
350,1603
614,1296
14,461
726,1706
596,1552
666,1139
335,834
337,1451
218,1242
375,780
184,1501
440,1471
62,899
973,1569
255,1622
989,814
273,1850
647,998
744,328
1014,1567
157,216
711,820
498,1280
129,1614
126,940
1003,1461
237,1111
441,220
210,178
959,1484
689,223
911,219
687,273
756,1562
752,359
194,1629
1033,941
527,1545
987,1238
549,1183
828,1269
407,1354
9,1777
1043,239
87,1134
288,812
967,1566
871,641
129,1175
826,972
613,1118
62,1508
612,1459
466,1310
550,1228
886,725
751,844
744,62
114,1854
535,654
644,888
949,1223
266,1780
6,1643
99,576
247,1109
141,1122
577,1118
1001,570
920,1061
745,42
914,1314
1008,1109
433,236
39,190
68,1800
784,1092
926,948
690,1469
914,103
242,262
705,1169
123,1116
623,197
53,1811
749,1464
608,1362
349,1369
697,1137
1061,1073
881,411
487,1835
541,1620
626,854
803,1389
958,1471
220,245
862,402
335,1468
295,1875
228,1441
1051,845
517,541
253,1370
555,1586
128,1189
843,1575
95,1538
803,1281
510,220
844,276
418,799
1038,841
749,989
686,225
281,1460
936,1271
286,1420
753,1787
759,155
692,1852
128,1063
180,739
1051,391
175,97
181,1795
946,615
839,1276
987,205
208,1146
845,560
1001,621
471,1387
1008,713
642,1246
686,450
938,962
826,678
886,255
1077,841
125,1114
941,1812
477,405
117,1422
435,1891
440,225
1008,276
66,1622
866,1104
960,1580
699,1747
446,370
736,229
481,600
253,729
493,235
51,1671
65,94
484,270
1072,147
970,14
797,413
336,1777
649,556
903,369
1003,50
666,290
263,246
487,206
668,1607
900,475
188,1643
726,838
115,1211
943,1256
880,1002
653,1395
284,1469
543,781
971,386
415,1527
995,803
247,1902
32,1036
204,1894
955,947
524,489
742,467
1075,611
571,162
28,1549
254,55
607,1705
322,921
694,1698
43,347
594,196
811,293
402,1401
892,1454
1044,1062
258,288
220,1751
254,1424
155,519
428,782
869,1512
921,1505
133,1854
875,647
97,378
334,713
654,395
160,559
1043,1065
659,973
1050,61
489,1282
1022,1097
547,1319
125,1402
289,675
697,1373
361,125
487,214
910,1771
446,473
593,1733
219,1688
1019,895
120,711
220,97
804,1309
479,831
993,1655
152,1483
968,1887
343,234
6,1326
126,256
626,1030
484,1179
314,1763
1053,651
145,1479
1006,567
192,1083
575,305
395,1609
103,1907
181,1587
302,1354
221,299
679,1302
943,1304
34,1635
891,1297
328,1859
934,328
1013,769
1030,1864
933,516
564,549
511,1661
559,868
626,1282
670,815
127,1540
224,1173
454,1403
382,1805
582,1360
572,438
589,1587
448,1798
639,1136
111,974
921,1821
644,537
299,1450
399,1356
75,1871
646,717
458,1219
224,1188
527,476
342,716
332,48
842,1841
272,1446
439,1718
673,284
833,402
1066,1804
494,1741
700,154
372,1464
922,636
693,1583
559,80
720,1072
256,185
573,1553
864,515
868,1749
644,500
1039,1499
0,801
804,448
869,1574
92,631
273,1588
127,9
766,913
155,1338
1005,742
125,1755
632,465
891,1520
522,1772
6,1698
872,1733
18,396
50,1847
509,169
523,1200
177,575
321,1212
407,119
362,767
16,767
699,1894
223,994
706,1544
189,160
70,150
1079,1719
161,23
1052,605
796,1856
586,1358
858,487
351,345
638,1640
367,1063
1034,1121
837,18
232,1549
165,1687
436,773
169,696
958,1575
407,1024
881,236
571,1852
811,159
542,1294
965,150
906,1679
108,1215
1064,1430
717,551
762,183
52,979
854,147
354,539
438,300
878,972
697,47
573,1463
4,989
519,1676
233,242
443,1684
891,353
187,1362
900,1492
401,591
811,1018
623,218
189,1453
258,1449
280,687
116,890
402,1303
108,941
206,685
956,657
513,591
700,1177
223,227
924,1414
415,1531
790,89
831,1218
1053,118
177,1336
623,1685
789,1556
536,973
361,1315
785,1169
668,194
936,1248
650,653
688,1360
41,1322
613,1370
772,264
249,1030
255,1453
552,1775
448,789
273,1110
368,619
979,1434
487,757
232,530
469,653
249,752
329,13
191,1882
596,683
663,1893
984,1781
356,780
759,403
539,1397
191,1137
768,1336
1053,498
1061,842
680,500
707,735
651,1523
81,1159
857,505
802,1092
808,1578
449,679
919,986
1068,823
372,535
723,515
454,226
1017,79
237,1800
27,837
534,1179
95,823
684,759
492,1264
115,1068
929,330
106,1763
749,1831
1073,566
152,1618
284,1000
327,1359
381,1221
583,1378
640,39
663,1865
30,1744
1006,601
865,256
483,1832
914,1775
106,1752
779,1635
307,587
796,450
783,1113
63,158
693,1371
50,709
53,788
84,1446
306,1224
178,82
981,917
819,863
23,1813
714,85
457,1016
496,1087
649,1262
397,468
979,1011
1024,17
911,1356
36,1730
508,1381
255,36
385,445
69,1237
634,213
794,1362
689,305
841,74
550,945
720,1027
814,1789
343,1263
15,455
623,371
810,549
861,1066
443,183
605,899
752,1756
834,1542
39,1500
666,381
853,64
169,498
41,547
830,512
1045,1259
768,1486
926,956
51,220
990,1540
624,249
1014,341
225,538
317,282
1005,29
350,67
611,1367
28,1891
525,1834
282,368
806,572
230,480
449,1899
933,1896
77,11
337,1897
83,1090
934,1741
867,926
647,1813
908,253
299,97
587,418
809,1558
337,532
713,1913
546,1164
172,497
1023,436
195,1452
556,1798
386,191
861,259
1068,660
774,300
1038,1781
729,1898
697,1403
16,1473
19,295
653,771
894,993
763,1374
896,1470
52,1479
753,707
501,1518
116,1824
742,1453
900,1363
550,1593
436,519
439,1746
438,1160
723,1120
631,1225
1018,1822
453,1238
206,1242
74,1324
1058,1715
929,1000
841,549
445,41
383,1445
355,578
997,854
1006,1597
264,442
486,1738
414,102
581,1350
135,194
522,1006
186,141
588,1704
544,1787
752,694
125,1350
697,277
682,1251
1001,1455
805,525
485,1241
972,1327
11,519
965,1545
656,1575
407,1743
1031,1163
563,1105
44,1608
480,946
82,298
90,1376
356,314
514,1288
879,1240
90,261
811,1465
839,597
131,1106
847,1447
361,1148
497,1230
761,161
208,624
633,1491
362,1588
539,748
631,313
939,1779
1001,1341
229,507
110,936
586,1726
831,1625
977,511
1055,44
762,904
576,973
237,950
1032,2
476,1341
997,190
900,1034
185,1528
367,1778
587,1761
411,349
459,880
554,866
700,472
342,12
86,1310
407,1734
550,1729
187,1126
197,1330
902,1839
506,1819
738,35
764,1623
269,415
903,1447
603,384
1039,1291
779,634
421,700
461,1054
995,1636
588,1760
937,1220
125,1375
112,890
19,1480
946,1600
665,489
49,1248
1071,1089
268,378
227,1533
394,26
915,1693
593,535
680,1235
279,1284
168,1069
1070,1689
438,519
1001,1687
145,683
665,1473
48,1249
103,1121
957,267
455,1227
650,59
492,234
278,1037
473,1850
284,779
1021,625
648,169
398,634
175,1721
27,767
810,61
744,398
609,1614
792,1486
952,112
552,1473
845,1359
44,519
146,652
264,152
498,1357
1021,686
186,1919
398,495
871,272
1030,952
334,1715
179,1561
915,929
877,119
208,298
834,1202
902,246
1053,1885
95,1284
883,1102
410,218
960,739
1069,1065
1043,1151
1030,456
1003,827
774,1871
1048,496
127,360
898,1852
815,83
1041,42
1030,732
980,1091
217,1252
425,843
446,1410
819,41
269,1572
755,938
598,809
187,868
499,630
561,1805
774,1802
225,30
901,1874
79,666
168,1867
58,621
1,1206
35,1766
1079,1148
566,844
550,94
48,1692
826,455
432,1161
1045,384
540,1687
1056,373
475,973
655,1648
446,19
703,1625
844,1085
468,551
659,1284
570,991
165,1760
609,1159
606,535
169,1103
808,1338
440,1247
932,570
699,1357
694,362
564,766
300,1592
237,1266
286,790
4,1543
890,1329
51,382
778,1625
407,1175
894,1263
790,890
1074,922
317,1734
284,736
275,91
558,450
511,392
354,1871
821,1390
119,1798
473,440
592,1118
410,587
1023,85
998,1456
46,1065
317,1105
331,973
681,1258
604,1371
516,1204
1033,1790
366,721
22,1504
907,1555
615,1735
994,1890
775,1902
209,1802
36,1134
1053,843
196,5
572,1014
116,1268
60,1829
442,1281
995,453
786,1292
865,1342
413,833
296,1352
913,1059
207,1569
605,453
401,1867
356,1306
801,1197
537,378
274,703
930,1815
459,1305
136,485
789,882
752,437
391,879
552,1373
57,1796
768,1598
722,34
18,1550
467,1887
178,439
504,1651
130,1264
802,1422
63,1873
876,475
324,997
569,1847
377,1356
943,132
848,1298
27,1636
134,1248
818,1660
808,1197
459,1369
435,238
53,770
95,1791
502,1389
997,648
428,1209
424,1824
408,1436
365,1403
709,1179
1029,620
1008,1820
495,467
1054,160
522,120
839,1162
261,1186
661,1253
308,821
121,153
326,1001
386,1025
145,1407
214,782
741,28
998,74
385,954
258,1844
867,1181
595,1657
606,1623
854,414
798,1019
902,1844
509,1014
921,1215
767,1239
730,715
483,459
859,1006
180,1591
31,556
267,1231
320,65
432,1497
310,585
914,1301
1015,587
351,1326
627,1135
715,263
541,1351
111,1688
662,1173
801,1494
682,1348
995,1582
947,834
794,810
346,695
606,330
945,781
71,1360
452,737
158,1653
984,1915
690,1195
697,1149
248,462
767,52
749,27
887,1809
1054,1909
179,1147
934,67
770,957
189,1834
559,1550
214,1410
710,1696
1079,1826
377,371
722,1148
909,727
870,1148
439,192
1070,1314
831,1300
802,454
204,247
736,1373
554,523
619,1796
137,1284
1008,636
291,93
394,1067
985,1853
750,1834
482,1180
55,499
126,1637
866,338
603,87
847,205
799,4
739,891
783,1449
536,1396
128,1236
509,1265
460,1655
536,1134
299,81
902,531
1068,1451
390,561
885,33
182,1737
681,1572
974,699
1031,207
484,1145
783,306
902,967
721,1319
407,1573
467,1343
158,346
11,1077
873,1686
194,1492
201,609
565,1302
1021,684
490,1633
372,532
11,1655
923,1547
198,770
336,1550
14,1277
607,127
211,1249
368,1729
1041,292
793,948
334,1903
192,449
199,110
408,1444
83,1278
974,670
215,1841
459,844
734,485
395,1496
474,1366
74,1813
674,217
713,547
132,258
19,15
173,597
634,1111
834,1416
530,1898
788,1018
1069,1308
912,1264
315,10
671,1741
687,1308
67,1452
269,478
84,1232
793,1429
350,658
1028,1376
585,604
1067,173
114,1747
320,666
949,1256
440,1118
265,1291
810,1372
416,1569
160,1396
368,1104
170,1636
85,1461
840,1327
113,581
814,1315
70,1232
416,1542
277,896
954,1625
743,583
342,471
815,1471
615,1306
562,327
965,1389
241,117
496,978
82,226
723,459
758,651
400,1347
854,238
50,1326
947,1510
983,1361
947,1305
527,1139
1064,1172
719,1061
583,495
989,602
657,164
530,1533
564,1847
737,1344
424,1184
694,1583
133,1593
651,44
315,1697
759,1451
454,508
68,1774
882,21
134,617
358,482
765,1648
309,721
621,1272
989,676
564,1588
107,465
557,637
484,786
434,724
994,799
931,703
179,832
897,1657
533,1866
628,1636
155,1010
867,1827
368,1517
511,211
573,1610
93,103
504,1417
524,107
835,9
917,1126
732,1166
620,73
505,1053
302,1674
601,405
297,933
979,540
293,755
683,1764
738,241
994,340
977,1228
464,76
529,1659
610,903
129,31
1008,885
57,1391
281,1486
602,1477
730,1829
1051,1842
121,1337
940,1652
684,1185
543,233
255,285
1076,1252
846,1252
1000,1166
490,1169
361,1470
967,648
624,1848
74,1602
801,1063
728,1182
274,1087
280,1710
394,167
665,1150
591,1075
719,347
1043,1331
1024,1554
1034,1246
1010,985
808,625
271,1123
695,110
357,831
1064,574
930,466
980,1246
935,107
524,1779
657,263
536,1242
454,1223
1070,1109
120,1532
296,1797
694,1025
210,1865
525,884
832,1266
801,395
388,996
826,1108
956,1096
498,719
870,100
73,302
415,1265
972,876
467,766
966,1645
880,1680
952,1196
523,156
449,735
389,319
993,1549
173,941
1077,1740
888,1806
890,1392
651,1648
257,1872
837,1315
106,1402
517,605
949,264
895,1612
901,1519
642,373
998,1497
79,48
29,1315
652,309
484,1198
56,1386
75,6
813,1305
93,1450
269,1348
646,1191
14,302
12,1160
178,835
130,425
814,350
944,1292
913,179
552,400
602,1291
527,515
611,486
138,1245
421,1394
353,784
184,61
917,1316
531,1801
364,135
167,1179
579,1666
843,985
223,1510
207,1234
638,843
1052,653
475,117
47,123
933,742
305,1067
1064,1774
938,1454
228,697
919,1159
847,1158
415,71
819,1409
702,1195
1057,379
980,158
978,1250
113,1732
500,1008
689,447
343,596
657,12
522,1704
608,1092
809,790
731,240
492,1183
884,743
1000,1482
177,927
651,1136
316,1231
403,1128
788,498
97,860
473,515
987,869
46,1027
715,1623
423,1637
632,1358
268,500
1029,685
178,1833
501,1623
561,478
702,1361
464,176
612,1045
82,1506
238,1575
534,835
491,67
819,296
368,32
155,1466
767,1131
107,216
871,1877
509,1835
167,1378
995,1357
1017,580
926,1727
1029,625
767,1224
191,620
958,1297
860,1110
609,358
1050,1062
798,1745
932,1883
875,1689
551,20
674,1288
346,1558
1050,578
1009,1503
209,1860
331,1150
1035,1146
135,952
100,993
753,1709
986,1635
692,1275
419,1330
439,944
1027,1670
25,1801
993,1214
417,1625
802,372
850,287
656,972
27,253
49,414
289,650
721,834
777,818
356,817
480,183
1069,1844
131,1785
515,1351
437,1606
9,1747
630,1827
594,883
364,943
13,100
779,1794
679,584
552,1513
968,1175
734,366
756,1082
574,391
222,1295
885,631
441,323
780,1747
200,1857
737,1752
840,863
74,1429
403,103
722,1202
966,931
466,1474
465,660
762,1845
455,1454
981,193
694,1413
920,1112
679,1748
49,1668
990,1426
61,1786
392,1164
453,1660
62,1760
164,1638
400,1655
881,682
98,1571
655,1320
188,1489
185,93
18,1183
528,876
533,709
575,1411
256,1183
120,1570
241,1482
47,1254
34,64
280,1366
393,1503
759,1169
110,1500
865,1321
468,813
255,474
1075,1636
41,1038
77,99
887,1119
48,1259
45,1736
811,816
406,1470
178,896
917,1433
421,1830
738,1181
983,900
177,1782
624,231
564,555
76,312
839,1069
334,1017
34,1808
171,1730
248,1878
1047,1898
164,494
585,1505
1028,1655
641,1190
139,602
771,818
279,1134
377,1044
416,1744
359,1109
58,1688
454,82
627,1198
140,778
808,555
380,970
657,351
543,377
419,1340
573,437
225,1643
948,1686
633,1704
861,495
952,860
255,1827
14,158
557,1215
556,1532
216,1411
23,941
597,841
137,1381
752,357
566,1744
562,1387
241,1022
756,1074
425,184
46,1433
40,1288
1053,1650
292,1738
732,69
580,831
695,311
1034,1705
607,1724
185,1735
958,1385
759,1088
364,929
16,1772
6,154
433,192
686,1846
977,470
613,247
897,1412
811,1252
850,1774
872,267
252,1811
167,1623
634,311
540,798
671,242
466,1789
522,1367
758,361
448,1405
212,1808
419,1175
557,1845
139,1468
949,963
871,1060
528,1873
504,241
774,314
699,1909
540,1387
627,908
952,1271
1065,321
792,1301
1040,825
725,1749
404,396
498,1741
688,694
767,1171
726,307
11,1575
112,1616
545,1915
442,919
343,1905
728,349
546,1431
918,1432
983,47
807,153
293,1383
213,734
768,1748
1056,117
272,1740
872,1680
54,902
546,397
323,487
377,968
603,1624
291,1705
121,1019
602,1095
144,1260
890,1459
379,1900
805,1839
830,293
452,1149
206,612
881,1308
471,1166
943,24
800,1414
482,1253
98,1179
559,1063
12,1104
438,1666
930,1373
700,714
856,1368
604,1126
343,594
164,1592
765,700
957,1770
873,1918
231,232
682,1749
608,908
445,1606
11,313
284,1713
422,1771
120,798
347,638
213,784
988,1673
271,1447
857,1651
882,1563
4,1770
884,1192
861,1436
793,727
825,425
147,179
822,1240
877,354
54,1819
1047,224
686,1452
324,1804
900,1673
781,483
338,907
227,1073
864,1689
43,217
122,1637
348,963
852,169
724,1849
194,1900
1017,1675
314,1582
693,1152
718,567
86,1236
193,29
897,1791
67,1376
775,1057
894,561
190,1121
257,1238
677,73
374,448
939,260
431,1373
1005,1507
155,1284
312,888
954,1353
103,818
3,308
188,1828
328,1456
586,497
53,1670
225,1367
253,1340
787,1424
592,1870
272,1918
905,533
362,1099
138,1440
270,660
362,133
941,51
544,138
942,1355
320,510
522,497
358,370
958,1097
136,494
855,1294
1064,89
945,1665
388,341
829,1821
30,1561
121,1884
72,1359
1058,414
641,135
374,1332
224,1318
410,940
580,1002
785,328
84,1242
977,546
681,1174
542,1558
369,948
342,785
126,1067
656,952
383,402
411,1842
718,1194
7,404
678,759
415,522
378,183
708,564
149,1885
369,1429
812,122
346,1795
237,176
519,39
922,1165
210,886
126,7
73,1353
322,211
1057,878
502,1665
1059,1772
1077,392
961,583
758,1072
932,1207
485,1577
786,935
319,1490
442,874
248,1095
281,819
539,93
222,649
367,1509
941,369
1030,1761
635,773
187,1388
317,1532
540,921
19,604
489,1385
1020,1451
846,981
755,1602
32,1708
424,1694
89,1878
1024,1426
949,686
145,1521
517,1116
862,1195
748,1007
64,1048
201,1368
397,187
386,414
396,1477
448,862
560,307
190,1071
518,1410
193,584
707,1380
226,691
122,277
150,1261
251,1629
791,1062
316,1531
550,1682
230,492
739,434
841,1398
460,280
408,1516
618,328
1068,1910
881,1318
785,904
250,1523
851,1780
10,1629
1008,1145
306,980
752,876
925,1771
646,708
264,1007
749,448
74,53
48,1268
822,1644
153,761
291,1226
457,1039
325,227
683,520
173,1190
1004,1541
784,1871
444,549
611,781
1037,50
152,1709
346,649
274,317
182,1403
332,1713
228,159
722,443
471,1431
371,1217
1006,1188
776,138
567,1220
56,732
214,1869
862,142
332,381
342,1583
377,424
534,1444
644,358
520,511
290,1607
150,415
1061,1918
404,1440
743,1077
337,1392
1023,739
930,111
950,1241
491,767
453,703
809,1131
168,939
308,351
332,230
321,1914
531,720
414,1585
300,1702
188,1902
972,1792
171,1507
273,1905
110,612
203,1059
49,1518
225,804
512,1251
448,788
403,201
60,1278
887,1217
921,84
528,1483
360,1442
872,1700
840,457
348,1077
686,679
809,1153
890,399
226,687
129,806
741,148
974,460
488,395
49,1349
50,625
95,988
373,1602
14,714
506,1282
650,328
280,1775
206,1238
719,1516
464,1085
396,1857
82,1575
798,1876
293,1570
716,1140
904,224
372,1837
411,625
881,450
500,1537
349,1375
684,1708
511,862
238,1726
206,1176
485,710
899,1435
782,614
2,811
897,1173
119,1674
589,988
337,1102
484,691
505,634
391,893
748,1208
143,1295
698,1661
941,1807
977,1630
484,1726
1068,1027
92,1495
300,395
421,354
33,110
882,627
532,1506
244,1646
206,937
559,260
972,891
15,1583
84,1883
219,1861
696,883
401,1569
984,1267
221,1431
431,408
821,889
128,1535
888,1845
604,1123
216,668
468,488
18,73
280,1442
2,1236
879,278
1053,917
907,750
266,496
591,653
849,1887
327,1457
125,189
837,272
1072,1662
278,1282
642,557
766,1658
746,1730
367,99
589,1770
887,1612
378,793
1007,782
195,394
1012,534
831,518
81,831
927,614
259,468
279,1133
212,700
440,1412
1024,1364
645,1027
426,19
762,1317
